"subject" "age" "gender" "order" "block" "trial_num" "condition" "compatibility" "target" "cue_nocue" "button_pressed" "rt" "ac"
5 24 2 1 2 11 3 4 2 1 1 1154 1
5 24 2 1 2 12 1 2 2 1 1 583 1
5 24 2 1 2 13 1 2 2 1 1 571 1
5 24 2 1 2 14 1 1 2 1 1 551 1
5 24 2 1 2 15 3 4 1 1 2 461 1
5 24 2 1 2 16 3 4 1 1 2 461 1
5 24 2 1 2 17 1 2 2 1 1 670 1
5 24 2 1 2 18 1 2 2 1 1 615 1
5 24 2 1 2 19 3 4 2 1 1 497 1
5 24 2 1 2 20 3 4 2 1 1 497 1
5 24 2 1 2 21 1 2 1 1 2 504 1
5 24 2 1 2 22 1 1 1 1 2 464 1
5 24 2 1 2 23 1 2 2 1 1 504 1
5 24 2 1 2 24 1 2 1 1 2 967 1
5 24 2 1 2 25 3 4 2 1 1 564 1
5 24 2 1 2 26 3 4 2 1 1 441 1
5 24 2 1 2 27 1 1 2 1 1 394 1
5 24 2 1 2 28 3 4 2 1 1 494 1
5 24 2 1 2 29 1 1 2 1 1 493 1
5 24 2 1 2 30 3 4 1 1 2 517 1
5 24 2 1 2 31 3 4 1 1 2 500 1
5 24 2 1 2 32 3 4 1 1 2 475 1
5 24 2 1 2 33 3 4 2 1 1 595 1
5 24 2 1 2 34 1 1 1 1 2 566 1
5 24 2 1 2 35 1 2 1 1 1 411 0
5 24 2 1 2 36 1 2 1 1 2 678 1
5 24 2 1 2 37 3 4 2 1 1 558 1
5 24 2 1 2 38 1 2 2 1 1 907 1
5 24 2 1 2 39 1 2 2 1 1 562 1
5 24 2 1 2 40 1 2 2 1 1 671 1
5 24 2 1 2 41 1 1 2 1 1 495 1
5 24 2 1 2 42 1 2 1 1 2 519 1
5 24 2 1 2 43 1 1 1 1 2 477 1
5 24 2 1 2 44 3 4 1 1 2 381 1
5 24 2 1 2 45 1 1 1 1 2 426 1
5 24 2 1 2 46 1 2 2 1 1 468 1
5 24 2 1 2 47 1 1 1 1 2 660 1
5 24 2 1 2 48 3 4 2 1 1 565 1
5 24 2 1 2 49 3 4 1 1 2 602 1
5 24 2 1 2 50 1 1 1 1 2 733 1
5 24 2 1 2 51 1 2 1 1 2 563 1
5 24 2 1 2 52 3 4 2 1 1 559 1
5 24 2 1 2 53 1 2 2 1 1 700 1
5 24 2 1 2 54 3 4 2 1 1 467 1
5 24 2 1 2 55 1 1 2 1 1 396 1
5 24 2 1 2 56 1 1 2 1 1 624 1
5 24 2 1 2 57 1 2 1 1 2 450 1
5 24 2 1 2 58 1 2 1 1 2 515 1
5 24 2 1 2 59 3 4 1 1 2 673 1
5 24 2 1 2 60 3 4 1 1 2 562 1
5 24 2 1 3 1 3 4 1 1 2 605 1
5 24 2 1 3 2 1 1 1 1 2 593 1
5 24 2 1 3 3 3 4 1 1 2 444 1
5 24 2 1 3 4 1 2 2 1 1 581 1
5 24 2 1 3 5 1 2 1 1 2 753 1
5 24 2 1 3 6 3 4 1 1 2 518 1
5 24 2 1 3 7 1 1 1 1 2 453 1
5 24 2 1 3 8 1 1 2 1 1 510 1
5 24 2 1 3 9 1 1 2 1 1 437 1
5 24 2 1 3 10 3 4 1 1 2 535 1
5 24 2 1 3 11 1 2 1 1 2 581 1
5 24 2 1 3 12 1 1 2 1 1 569 1
5 24 2 1 3 13 3 4 1 1 2 758 1
5 24 2 1 3 14 1 1 2 1 1 634 1
5 24 2 1 3 15 1 2 1 1 2 676 1
5 24 2 1 3 16 1 2 2 1 1 604 1
5 24 2 1 3 17 3 4 2 1 1 487 1
5 24 2 1 3 18 1 1 1 1 2 495 1
5 24 2 1 3 19 1 2 2 1 1 671 1
5 24 2 1 3 20 1 1 1 1 2 471 1
5 24 2 1 3 21 3 4 1 1 2 608 1
5 24 2 1 3 22 1 1 1 1 2 731 1
5 24 2 1 3 23 1 2 2 1 1 585 1
5 24 2 1 3 24 1 1 2 1 1 645 1
5 24 2 1 3 25 1 2 2 1 1 646 1
5 24 2 1 3 26 3 4 1 1 2 856 1
5 24 2 1 3 27 1 2 2 1 1 553 1
5 24 2 1 3 28 3 4 2 1 1 494 1
5 24 2 1 3 29 3 4 1 1 2 502 1
5 24 2 1 3 30 1 1 2 1 1 565 1
5 24 2 1 3 31 1 2 1 1 2 617 1
5 24 2 1 3 32 1 2 2 1 1 516 1
5 24 2 1 3 33 1 1 2 1 1 522 1
5 24 2 1 3 34 1 2 1 1 2 537 1
5 24 2 1 3 35 1 2 1 1 2 591 1
5 24 2 1 3 36 1 1 2 1 1 498 1
5 24 2 1 3 37 1 2 2 1 1 570 1
5 24 2 1 3 38 3 4 2 1 1 486 1
5 24 2 1 3 39 1 2 2 1 1 526 1
5 24 2 1 3 40 1 1 1 1 2 516 1
5 24 2 1 3 41 3 4 2 1 1 491 1
5 24 2 1 3 42 3 4 1 1 2 602 1
5 24 2 1 3 43 3 4 1 1 2 517 1
5 24 2 1 3 44 3 4 2 1 1 612 1
5 24 2 1 3 45 1 1 2 1 1 527 1
5 24 2 1 3 46 1 2 2 1 1 621 1
5 24 2 1 3 47 3 4 1 1 2 575 1
5 24 2 1 3 48 1 1 2 1 1 516 1
5 24 2 1 3 49 3 4 1 1 2 754 1
5 24 2 1 3 50 1 1 2 1 1 535 1
5 24 2 1 3 51 1 2 2 1 1 629 1
5 24 2 1 3 52 1 2 1 1 2 759 1
5 24 2 1 3 53 3 4 2 1 1 508 1
5 24 2 1 3 54 1 2 2 1 1 539 1
5 24 2 1 3 55 3 4 1 1 2 529 1
5 24 2 1 3 56 1 1 2 1 1 895 1
5 24 2 1 3 57 1 2 1 1 2 550 1
5 24 2 1 3 58 1 2 1 1 2 548 1
5 24 2 1 3 59 1 2 2 1 1 545 1
5 24 2 1 3 60 1 1 2 1 1 519 1
5 24 2 1 0 1 1 1 2 2 1 993 1
5 24 2 1 0 2 1 2 2 2 1 685 1
5 24 2 1 0 3 1 2 2 2 1 820 1
5 24 2 1 0 4 3 4 2 2 1 751 1
5 24 2 1 0 5 1 2 1 2 2 1852 1
5 24 2 1 0 6 3 4 1 2 2 621 1
5 24 2 1 0 7 3 4 2 2 1 528 1
5 24 2 1 0 8 1 2 2 2 1 718 1
5 24 2 1 0 9 1 1 2 2 1 636 1
5 24 2 1 0 10 1 1 1 2 2 742 1
5 24 2 1 1 1 3 4 2 2 1 789 1
5 24 2 1 1 2 1 1 1 2 2 705 1
5 24 2 1 1 3 1 1 1 2 2 616 1
5 24 2 1 1 4 3 4 1 2 2 546 1
5 24 2 1 1 5 1 1 2 2 1 608 1
5 24 2 1 1 6 3 4 1 2 2 731 1
5 24 2 1 1 7 1 1 2 2 1 577 1
5 24 2 1 1 8 1 2 2 2 1 765 1
5 24 2 1 1 9 1 2 1 2 2 617 1
5 24 2 1 1 10 1 2 1 2 2 940 1
5 24 2 1 1 11 1 2 2 2 1 969 1
5 24 2 1 1 12 3 4 1 2 2 630 1
5 24 2 1 1 13 1 2 1 2 2 560 1
5 24 2 1 1 14 1 2 2 2 1 493 1
5 24 2 1 1 15 1 2 2 2 1 684 1
5 24 2 1 1 16 1 2 2 2 2 684 0
5 24 2 1 1 17 3 4 1 2 2 524 1
5 24 2 1 1 18 3 4 2 2 1 482 1
5 24 2 1 1 19 1 1 1 2 2 866 1
5 24 2 1 1 20 3 4 1 2 2 595 1
5 24 2 1 1 21 1 2 1 2 2 630 1
5 24 2 1 1 22 1 2 2 2 1 584 1
5 24 2 1 1 23 1 1 1 2 2 548 1
5 24 2 1 1 24 3 4 1 2 2 553 1
5 24 2 1 1 25 3 4 1 2 2 503 1
5 24 2 1 1 26 1 2 2 2 1 574 1
5 24 2 1 1 27 1 1 2 2 1 434 1
5 24 2 1 1 28 3 4 1 2 2 524 1
5 24 2 1 1 29 1 2 2 2 1 666 1
5 24 2 1 1 30 1 1 1 2 2 859 1
5 24 2 1 1 31 1 1 1 2 2 475 1
5 24 2 1 1 32 1 2 2 2 1 524 1
5 24 2 1 1 33 3 4 1 2 2 802 1
5 24 2 1 1 34 1 1 1 2 2 573 1
5 24 2 1 1 35 1 2 1 2 2 537 1
5 24 2 1 1 36 3 4 1 2 2 575 1
5 24 2 1 1 37 1 1 2 2 1 532 1
5 24 2 1 1 38 1 2 1 2 2 681 1
5 24 2 1 1 39 1 1 2 2 1 634 1
5 24 2 1 1 40 1 1 1 2 2 699 1
5 24 2 1 1 41 1 1 2 2 1 891 1
5 24 2 1 1 42 1 1 1 2 2 626 1
5 24 2 1 1 43 1 1 1 2 2 836 1
5 24 2 1 1 44 3 4 1 2 2 646 1
5 24 2 1 1 45 1 2 1 2 2 687 1
5 24 2 1 1 46 3 4 2 2 1 535 1
5 24 2 1 1 47 1 1 1 2 2 525 1
5 24 2 1 1 48 3 4 2 2 1 579 1
5 24 2 1 1 49 3 4 1 2 2 552 1
5 24 2 1 1 50 3 4 2 2 1 509 1
5 24 2 1 1 51 1 1 1 2 2 500 1
5 24 2 1 1 52 1 2 1 2 2 1027 1
5 24 2 1 1 53 1 1 2 2 1 605 1
5 24 2 1 1 54 3 4 2 2 1 544 1
5 24 2 1 1 55 1 1 1 2 2 574 1
5 24 2 1 1 56 1 1 1 2 2 634 1
5 24 2 1 1 57 1 1 2 2 1 772 1
5 24 2 1 1 58 1 2 1 2 2 552 1
5 24 2 1 1 59 1 2 1 2 2 637 1
5 24 2 1 1 60 1 1 2 2 1 527 1
5 24 2 1 2 1 1 1 1 2 2 875 1
5 24 2 1 2 2 1 1 2 2 1 531 1
5 24 2 1 2 3 1 1 2 2 1 594 1
5 24 2 1 2 4 3 4 1 2 2 549 1
5 24 2 1 2 5 1 2 2 2 1 706 1
5 24 2 1 2 6 1 2 2 2 1 817 1
5 24 2 1 2 7 1 2 2 2 1 820 1
5 24 2 1 2 8 1 1 1 2 2 598 1
5 24 2 1 2 9 3 4 2 2 1 594 1
5 24 2 1 2 10 3 4 2 2 1 669 1
5 24 2 1 2 11 1 2 1 2 2 558 1
5 24 2 1 2 12 1 2 2 2 1 594 1
5 24 2 1 2 13 3 4 2 2 1 902 1
5 24 2 1 2 14 1 2 2 2 1 709 1
5 24 2 1 2 15 3 4 2 2 1 540 1
5 24 2 1 2 16 1 1 1 2 2 570 1
5 24 2 1 2 17 1 1 2 2 1 606 1
5 24 2 1 2 18 1 2 2 2 1 577 1
5 24 2 1 2 19 3 4 1 2 2 789 1
5 24 2 1 2 20 1 1 2 2 1 633 1
5 24 2 1 2 21 1 1 1 2 2 635 1
5 24 2 1 2 22 1 1 1 2 2 541 1
5 24 2 1 2 23 3 4 1 2 2 802 1
5 24 2 1 2 24 1 2 1 2 2 622 1
5 24 2 1 2 25 3 4 1 2 2 456 1
5 24 2 1 2 26 3 4 2 2 1 521 1
5 24 2 1 2 27 1 2 2 2 1 816 1
5 24 2 1 2 28 1 1 2 2 1 666 1
5 24 2 1 2 29 1 2 2 2 1 931 1
5 24 2 1 2 30 3 4 2 2 1 473 1
5 24 2 1 2 31 1 1 1 2 2 577 1
5 24 2 1 2 32 1 1 1 2 2 518 1
5 24 2 1 2 33 1 2 1 2 2 876 1
5 24 2 1 2 34 1 1 1 2 2 580 1
5 24 2 1 2 35 3 4 2 2 1 545 1
5 24 2 1 2 36 3 4 1 2 2 518 1
5 24 2 1 2 37 3 4 2 2 1 589 1
5 24 2 1 2 38 3 4 1 2 2 488 1
5 24 2 1 2 39 1 1 1 2 2 536 1
5 24 2 1 2 40 3 4 2 2 1 502 1
5 24 2 1 2 41 1 2 1 2 2 821 1
5 24 2 1 2 42 1 1 2 2 1 888 1
5 24 2 1 2 43 1 2 2 2 1 576 1
5 24 2 1 2 44 1 2 2 2 1 660 1
5 24 2 1 2 45 1 1 2 2 1 501 1
5 24 2 1 2 46 3 4 1 2 2 460 1
5 24 2 1 2 47 3 4 1 2 2 501 1
5 24 2 1 2 48 1 2 1 2 2 1116 1
5 24 2 1 2 49 1 1 1 2 2 1202 1
5 24 2 1 2 50 1 1 1 2 2 733 1
5 24 2 1 2 51 3 4 1 2 2 411 1
5 24 2 1 2 52 1 1 2 2 1 598 1
5 24 2 1 2 53 1 2 2 2 1 1385 1
5 24 2 1 2 54 3 4 1 2 2 589 1
5 24 2 1 2 55 3 4 1 2 2 985 1
5 24 2 1 2 56 1 1 1 2 2 509 1
5 24 2 1 2 57 1 1 1 2 2 508 1
5 24 2 1 2 58 3 4 1 2 2 507 1
5 24 2 1 2 59 1 2 1 2 2 657 1
5 24 2 1 2 60 3 4 2 2 1 594 1
5 24 2 1 3 1 1 1 2 2 1 1017 1
5 24 2 1 3 2 1 2 1 2 2 651 1
5 24 2 1 3 3 3 4 2 2 1 620 1
5 24 2 1 3 4 1 2 1 2 2 743 1
5 24 2 1 3 5 1 1 1 2 2 524 1
5 24 2 1 3 6 1 2 2 2 1 794 1
5 24 2 1 3 7 1 2 2 2 1 630 1
5 24 2 1 3 8 1 2 2 2 1 672 1
5 24 2 1 3 9 3 4 2 2 1 513 1
5 24 2 1 3 10 1 1 2 2 1 415 1
5 24 2 1 3 11 1 1 2 2 1 610 1
5 24 2 1 3 12 3 4 2 2 1 741 1
5 24 2 1 3 13 1 2 1 2 2 810 1
5 24 2 1 3 14 1 1 1 2 2 533 1
5 24 2 1 3 15 3 4 1 2 2 483 1
5 24 2 1 3 16 1 2 2 2 1 795 1
5 24 2 1 3 17 3 4 2 2 1 438 1
5 24 2 1 3 18 3 4 1 2 2 520 1
5 24 2 1 3 19 1 1 2 2 1 983 1
5 24 2 1 3 20 1 1 2 2 1 547 1
5 24 2 1 3 21 1 1 2 2 1 496 1
5 24 2 1 3 22 3 4 2 2 1 472 1
5 24 2 1 3 23 3 4 2 2 1 376 1
5 24 2 1 3 24 1 2 1 2 2 484 1
5 24 2 1 3 25 1 1 2 2 1 732 1
5 24 2 1 3 26 1 1 1 2 2 738 1
5 24 2 1 3 27 1 1 1 2 2 496 1
5 24 2 1 3 28 1 1 1 2 2 527 1
5 24 2 1 3 29 3 4 2 2 1 486 1
5 24 2 1 3 30 3 4 2 2 1 613 1
5 24 2 1 3 31 1 2 1 2 2 1144 1
5 24 2 1 3 32 1 1 1 2 2 622 1
5 24 2 1 3 33 1 2 1 2 2 848 1
5 24 2 1 3 34 1 2 2 2 1 617 1
5 24 2 1 3 35 1 2 2 2 1 1644 1
5 24 2 1 3 36 1 1 1 2 2 941 1
5 24 2 1 3 37 3 4 1 2 2 643 1
5 24 2 1 3 38 3 4 2 2 1 524 1
5 24 2 1 3 39 1 1 1 2 2 667 1
5 24 2 1 3 40 3 4 2 2 1 515 1
5 24 2 1 3 41 3 4 1 2 2 617 1
5 24 2 1 3 42 1 2 1 2 2 780 1
5 24 2 1 3 43 1 2 1 2 2 592 1
5 24 2 1 3 44 1 1 1 2 2 572 1
5 24 2 1 3 45 1 1 2 2 1 688 1
5 24 2 1 3 46 1 1 1 2 2 592 1
5 24 2 1 3 47 1 1 2 2 1 1252 1
5 24 2 1 3 48 1 2 1 2 2 805 1
5 24 2 1 3 49 1 2 2 2 1 1056 1
5 24 2 1 3 50 3 4 1 2 2 857 1
5 24 2 1 3 51 3 4 2 2 1 778 1
5 24 2 1 3 52 1 2 1 2 2 686 1
5 24 2 1 3 53 1 1 1 2 2 1086 1
5 24 2 1 3 54 1 2 1 2 2 758 1
5 24 2 1 3 55 3 4 2 2 1 611 1
5 24 2 1 3 56 3 4 2 2 1 797 1
5 24 2 1 3 57 1 2 1 2 2 809 1
5 24 2 1 3 58 1 2 1 2 2 940 1
5 24 2 1 3 59 1 1 2 2 1 674 1
5 24 2 1 3 60 3 4 2 2 1 642 1
6 24 1 2 0 1 1 1 2 1 2 924 1
6 24 1 2 0 2 1 1 1 1 1 547 1
6 24 1 2 0 3 1 2 1 1 1 392 1
6 24 1 2 0 4 1 2 2 1 2 492 1
6 24 1 2 0 5 3 4 1 1 1 411 1
6 24 1 2 0 6 3 4 1 1 1 510 1
6 24 1 2 0 7 3 4 2 1 2 437 1
6 24 1 2 0 8 3 4 2 1 2 383 1
6 24 1 2 0 9 1 2 2 1 2 427 1
6 24 1 2 0 10 1 2 2 1 2 389 1
6 24 1 2 1 1 3 4 2 1 2 735 1
6 24 1 2 1 2 1 1 1 1 1 485 1
6 24 1 2 1 3 1 2 1 1 1 565 1
6 24 1 2 1 4 3 4 1 1 1 385 1
6 24 1 2 1 5 1 1 2 1 2 509 1
6 24 1 2 1 6 1 1 1 1 1 524 1
6 24 1 2 1 7 3 4 1 1 1 474 1
6 24 1 2 1 8 1 1 2 1 2 539 1
6 24 1 2 1 9 1 2 2 1 2 624 1
6 24 1 2 1 10 3 4 2 1 2 411 1
6 24 1 2 1 11 1 2 1 1 1 702 1
6 24 1 2 1 12 1 1 1 1 1 445 1
6 24 1 2 1 13 1 2 1 1 1 414 1
6 24 1 2 1 14 3 4 1 1 1 417 1
6 24 1 2 1 15 3 4 2 1 2 484 1
6 24 1 2 1 16 1 2 2 1 2 627 1
6 24 1 2 1 17 3 4 2 1 2 430 1
6 24 1 2 1 18 1 1 2 1 2 408 1
6 24 1 2 1 19 1 1 1 1 1 467 1
6 24 1 2 1 20 1 2 2 1 2 547 1
6 24 1 2 1 21 1 2 1 1 1 465 1
6 24 1 2 1 22 1 1 1 1 1 433 1
6 24 1 2 1 23 1 2 2 1 2 555 1
6 24 1 2 1 24 3 4 1 1 1 448 1
6 24 1 2 1 25 3 4 2 1 2 594 1
6 24 1 2 1 26 3 4 1 1 1 405 1
6 24 1 2 1 27 1 1 1 1 1 432 1
6 24 1 2 1 28 3 4 1 1 1 458 1
6 24 1 2 1 29 3 4 1 1 1 379 1
6 24 1 2 1 30 1 2 2 1 2 535 1
6 24 1 2 1 31 1 2 1 1 1 525 1
6 24 1 2 1 32 1 2 2 1 2 539 1
6 24 1 2 1 33 1 1 2 1 2 489 1
6 24 1 2 1 34 3 4 2 1 2 425 1
6 24 1 2 1 35 1 1 2 1 2 451 1
6 24 1 2 1 36 1 1 1 1 1 580 1
6 24 1 2 1 37 1 2 2 1 2 657 1
6 24 1 2 1 38 3 4 1 1 1 545 1
6 24 1 2 1 39 1 2 1 1 1 583 1
6 24 1 2 1 40 3 4 2 1 2 523 1
6 24 1 2 1 41 1 1 2 1 2 537 1
6 24 1 2 1 42 1 2 2 1 2 615 1
6 24 1 2 1 43 1 1 2 1 2 482 1
6 24 1 2 1 44 1 2 1 1 1 506 1
6 24 1 2 1 45 3 4 1 1 1 513 1
6 24 1 2 1 46 3 4 1 1 1 440 1
6 24 1 2 1 47 1 1 2 1 2 490 1
6 24 1 2 1 48 1 1 1 1 1 513 1
6 24 1 2 1 49 1 1 2 1 2 536 1
6 24 1 2 1 50 1 2 1 1 1 446 1
6 24 1 2 1 51 1 2 1 1 1 400 1
6 24 1 2 1 52 1 1 1 1 1 371 1
6 24 1 2 1 53 3 4 2 1 2 423 1
6 24 1 2 1 54 1 2 1 1 1 394 1
6 24 1 2 1 55 1 2 2 1 2 565 1
6 24 1 2 1 56 1 1 1 1 1 498 1
6 24 1 2 1 57 1 2 2 1 2 689 1
6 24 1 2 1 58 1 2 2 1 2 673 1
6 24 1 2 1 59 1 2 1 1 1 538 1
6 24 1 2 1 60 3 4 1 1 1 495 1
6 24 1 2 2 1 1 2 2 1 2 901 1
6 24 1 2 2 2 3 4 1 1 1 516 1
6 24 1 2 2 3 1 2 2 1 2 563 1
6 24 1 2 2 4 3 4 1 1 1 464 1
6 24 1 2 2 5 1 2 1 1 1 424 1
6 24 1 2 2 6 1 1 2 1 2 627 1
6 24 1 2 2 7 1 1 1 1 1 421 1
6 24 1 2 2 8 3 4 2 1 2 447 1
6 24 1 2 2 9 1 1 1 1 1 369 1
6 24 1 2 2 10 1 2 1 1 1 414 1
6 24 1 2 2 11 1 1 1 1 1 496 1
6 24 1 2 2 12 3 4 1 1 1 376 1
6 24 1 2 2 13 1 2 1 1 1 565 1
6 24 1 2 2 14 1 1 2 1 2 497 1
6 24 1 2 2 15 1 1 1 1 1 425 1
6 24 1 2 2 16 3 4 1 1 1 419 1
6 24 1 2 2 17 1 2 1 1 1 469 1
6 24 1 2 2 18 1 1 2 1 2 446 1
6 24 1 2 2 19 1 1 2 1 2 479 1
6 24 1 2 2 20 1 1 1 1 1 408 1
6 24 1 2 2 21 3 4 2 1 2 426 1
6 24 1 2 2 22 1 2 2 1 2 469 1
6 24 1 2 2 23 3 4 2 1 2 405 1
6 24 1 2 2 24 1 1 2 1 2 408 1
6 24 1 2 2 25 1 2 2 1 2 435 1
6 24 1 2 2 26 1 1 2 1 2 533 1
6 24 1 2 2 27 3 4 2 1 2 395 1
6 24 1 2 2 28 3 4 2 1 2 390 1
6 24 1 2 2 29 1 2 2 1 2 498 1
6 24 1 2 2 30 1 1 2 1 2 401 1
6 24 1 2 2 31 3 4 1 1 1 429 1
6 24 1 2 2 32 1 2 2 1 2 903 1
6 24 1 2 2 33 1 2 2 1 2 582 1
6 24 1 2 2 34 1 2 1 1 1 490 1
6 24 1 2 2 35 3 4 1 1 1 481 1
6 24 1 2 2 36 1 1 2 1 2 513 1
6 24 1 2 2 37 1 2 1 1 1 536 1
6 24 1 2 2 38 1 2 2 1 2 414 1
6 24 1 2 2 39 1 2 2 1 2 481 1
6 24 1 2 2 40 1 1 1 1 1 505 1
6 24 1 2 2 41 3 4 1 1 1 416 1
6 24 1 2 2 42 1 2 1 1 1 419 1
6 24 1 2 2 43 1 1 1 1 1 437 1
6 24 1 2 2 44 3 4 2 1 2 551 1
6 24 1 2 2 45 3 4 2 1 2 420 1
6 24 1 2 2 46 1 1 2 1 2 439 1
6 24 1 2 2 47 3 4 1 1 1 497 1
6 24 1 2 2 48 3 4 2 1 2 432 1
6 24 1 2 2 49 3 4 2 1 2 450 1
6 24 1 2 2 50 1 2 2 1 2 571 1
6 24 1 2 2 51 1 2 1 1 1 536 1
6 24 1 2 2 52 1 2 1 1 1 470 1
6 24 1 2 2 53 1 2 1 1 1 414 1
6 24 1 2 2 54 1 1 1 1 1 537 1
6 24 1 2 2 55 3 4 2 1 2 447 1
6 24 1 2 2 56 1 1 2 1 2 593 1
6 24 1 2 2 57 1 1 1 1 1 492 1
6 24 1 2 2 58 1 2 1 1 1 428 1
6 24 1 2 2 59 1 2 1 1 1 430 1
6 24 1 2 2 60 1 2 2 1 2 536 1
6 24 1 2 3 1 3 4 1 1 1 480 1
6 24 1 2 3 2 1 1 2 1 2 560 1
6 24 1 2 3 3 1 1 2 1 2 429 1
6 24 1 2 3 4 1 1 2 1 2 455 1
6 24 1 2 3 5 1 2 1 1 1 504 1
6 24 1 2 3 6 3 4 1 1 1 391 1
6 24 1 2 3 7 1 1 1 1 1 491 1
6 24 1 2 3 8 1 1 1 1 1 418 1
6 24 1 2 3 9 1 2 2 1 2 493 1
6 24 1 2 3 10 1 2 2 1 2 493 1
6 24 1 2 3 11 1 1 1 1 1 412 1
6 24 1 2 3 12 3 4 1 1 2 391 0
6 24 1 2 3 13 1 1 1 1 1 451 1
6 24 1 2 3 14 1 1 2 1 2 652 1
6 24 1 2 3 15 3 4 2 1 2 525 1
6 24 1 2 3 16 3 4 2 1 2 443 1
6 24 1 2 3 17 1 2 2 1 2 421 1
6 24 1 2 3 18 3 4 1 1 1 503 1
6 24 1 2 3 19 3 4 1 1 1 422 1
6 24 1 2 3 20 1 2 1 1 1 393 1
6 24 1 2 3 21 1 2 1 1 1 428 1
6 24 1 2 3 22 3 4 1 1 1 399 1
6 24 1 2 3 23 1 2 1 1 1 458 1
6 24 1 2 3 24 3 4 2 1 2 571 1
6 24 1 2 3 25 3 4 1 1 1 415 1
6 24 1 2 3 26 3 4 2 1 2 561 1
6 24 1 2 3 27 1 1 1 1 1 406 1
6 24 1 2 3 28 1 1 2 1 2 410 1
6 24 1 2 3 29 1 1 2 1 2 476 1
6 24 1 2 3 30 3 4 1 1 1 469 1
6 24 1 2 3 31 1 2 2 1 2 621 1
6 24 1 2 3 32 3 4 2 1 2 472 1
6 24 1 2 3 33 1 1 1 1 1 496 1
6 24 1 2 3 34 1 1 1 1 1 448 1
6 24 1 2 3 35 3 4 2 1 2 625 1
6 24 1 2 3 36 3 4 2 1 2 587 1
6 24 1 2 3 37 3 4 2 1 2 407 1
6 24 1 2 3 38 1 1 1 1 1 466 1
6 24 1 2 3 39 1 1 2 1 2 507 1
6 24 1 2 3 40 1 1 1 1 1 458 1
6 24 1 2 3 41 1 1 1 1 1 434 1
6 24 1 2 3 42 1 1 2 1 2 532 1
6 24 1 2 3 43 1 2 2 1 2 482 1
6 24 1 2 3 44 1 2 2 1 2 418 1
6 24 1 2 3 45 1 2 2 1 2 596 1
6 24 1 2 3 46 1 2 2 1 2 656 1
6 24 1 2 3 47 1 2 2 1 2 553 1
6 24 1 2 3 48 3 4 1 1 1 542 1
6 24 1 2 3 49 3 4 1 1 1 444 1
6 24 1 2 3 50 3 4 1 1 1 509 1
6 24 1 2 3 51 1 2 1 1 1 444 1
6 24 1 2 3 52 3 4 2 1 2 518 1
6 24 1 2 3 53 3 4 2 1 2 572 1
6 24 1 2 3 54 3 4 1 1 1 489 1
6 24 1 2 3 55 1 2 1 1 1 601 1
6 24 1 2 3 56 1 1 1 1 1 588 1
6 24 1 2 3 57 3 4 2 1 2 624 1
6 24 1 2 3 58 1 2 1 1 1 498 1
6 24 1 2 3 59 1 2 2 1 2 537 1
6 24 1 2 3 60 3 4 1 1 1 495 1
6 24 1 2 0 1 3 4 2 2 2 840 1
6 24 1 2 0 2 1 1 2 2 2 626 1
6 24 1 2 0 3 1 2 1 2 1 10004 1
6 24 1 2 0 4 1 1 2 2 2 3182 1
6 24 1 2 0 5 1 1 2 2 2 1178 1
6 24 1 2 0 6 1 2 2 2 2 934 1
6 24 1 2 0 7 3 4 1 2 1 572 1
6 24 1 2 0 8 1 1 2 2 2 648 1
6 24 1 2 0 9 3 4 1 2 1 482 1
6 24 1 2 0 10 3 4 2 2 2 474 1
6 24 1 2 1 1 3 4 2 2 2 552 1
6 24 1 2 1 2 1 1 1 2 1 877 1
6 24 1 2 1 3 1 2 1 2 1 805 1
6 24 1 2 1 4 3 4 1 2 1 593 1
6 24 1 2 1 5 1 2 2 2 2 652 1
6 24 1 2 1 6 3 4 1 2 1 525 1
6 24 1 2 1 7 3 4 2 2 2 500 1
6 24 1 2 1 8 1 1 1 2 1 627 1
6 24 1 2 1 9 1 1 2 2 2 461 1
6 24 1 2 1 10 1 1 2 2 2 502 1
6 24 1 2 1 11 3 4 1 2 1 461 1
6 24 1 2 1 12 3 4 1 2 1 454 1
6 24 1 2 1 13 1 2 1 2 1 599 1
6 24 1 2 1 14 1 1 1 2 1 498 1
6 24 1 2 1 15 1 1 2 2 2 481 1
6 24 1 2 1 16 1 2 1 2 2 489 0
6 24 1 2 1 17 1 2 2 2 2 937 1
6 24 1 2 1 18 3 4 1 2 1 487 1
6 24 1 2 1 19 1 1 1 2 1 535 1
6 24 1 2 1 20 1 1 1 2 1 461 1
6 24 1 2 1 21 3 4 1 2 1 486 1
6 24 1 2 1 22 1 2 2 2 2 613 1
6 24 1 2 1 23 1 2 2 2 2 472 1
6 24 1 2 1 24 1 2 1 2 1 553 1
6 24 1 2 1 25 3 4 1 2 1 486 1
6 24 1 2 1 26 1 2 1 2 1 510 1
6 24 1 2 1 27 1 2 2 2 2 741 1
6 24 1 2 1 28 1 1 2 2 2 514 1
6 24 1 2 1 29 1 1 2 2 2 425 1
6 24 1 2 1 30 3 4 2 2 2 427 1
6 24 1 2 1 31 1 2 2 2 2 646 1
6 24 1 2 1 32 3 4 1 2 1 471 1
6 24 1 2 1 33 3 4 1 2 1 456 1
6 24 1 2 1 34 1 1 1 2 1 457 1
6 24 1 2 1 35 1 2 1 2 1 514 1
